Key,Source,Context,English
FuriousRamsaySchematicToolChainsaw,items,Item,"Chainsaw Schematic"
FuriousRamsaySchematicToolIronFireaxe,items,Item,"Iron Fireaxe Schematic"

FuriousRamsaySchematicWeaponSteelAxe,items,Item,"Steel Axe Schematic"
FuriousRamsaySchematicWeaponHuntingKnife,items,Item,"Hunting Knife Schematic"
FuriousRamsaySchematicWeaponMachete,items,Item,"Machete Schematic"
FuriousRamsaySchematicWeaponBaseballBat,items,Item,"Baseball Bat Schematic"
FuriousRamsaySchematicWeaponSteelClub,items,Item,"Steel Club Schematic"
FuriousRamsaySchematicWeaponStunBaton,items,Item,"Stun Baton Schematic"
FuriousRamsaySchematicWeaponsJunkBaton001_FR,items,Item,"Blade Baton Schematic"
FuriousRamsaySchematicWeaponIronSpear,items,Item,"Iron Spear Schematic"
FuriousRamsaySchematicWeaponSteelSpear,items,Item,"Steel Spear Schematic"
FuriousRamsaySchematicWeaponIronSledgeHammer,items,Item,"Iron Sledgehammer Schematic"
FuriousRamsaySchematicWeaponSteelSledgeHammer,items,Item,"Steel Slegdehammer Schematic"
FuriousRamsaySchematicWeaponIronKnuckles,items,Item,"Iron Knuckles Schematic"
FuriousRamsaySchematicWeaponSteelKnuckles,items,Item,"Steel Knuckles Schematic"
FuriousRamsaySchematicWeaponJunkSledge,items,Item,"Junk Sledge Schematic"
FuriousRamsaySchematicWeaponSpikedClub001,items,Item,"Spiked Club Schematic"
FuriousRamsaySchematicWeaponMedievalHammer001,items,Item,"Combat Hammer Schematic"
FuriousRamsaySchematicWeaponSciFiSword001,items,Item,"Dark Long Blade Schematic"
FuriousRamsaySchematicWeaponCrowbar001,items,Item,"Crowbar Schematic"
FuriousRamsaySchematicWeaponCleaver001,items,Item,"Cleaver Schematic"
FuriousRamsaySchematicWeaponSledgeHammer001,items,Item,"Killer Hammer Schematic"
FuriousRamsaySchematicWeaponAxe001,items,Item,"Titanium Combat Axe Schematic"
FuriousRamsaySchematicWeaponAxe002,items,Item,"Titanium Combat Axe Schematic"
FuriousRamsaySchematicWeaponPistol,items,Item,"Pistol Schematic"
FuriousRamsaySchematicWeaponSMG,items,Item,"SMG Schematic"
FuriousRamsaySchematicWeaponMagnum,items,Item,"Magnum Schematic"
FuriousRamsaySchematicWeaponDesertVulture,items,Item,"Desert Vulture Schematic"
FuriousRamsaySchematicWeaponShotgunDoubleBarrel,items,Item,"Double Barrel Shotgun Schematic"
FuriousRamsaySchematicWeaponShotgunPump,items,Item,"Pump Shotgun Schematic"
FuriousRamsaySchematicWeaponShotgunAuto,items,Item,"Auto Shotgun Schematic"
FuriousRamsaySchematicWeaponRifleHunting,items,Item,"Hunting Rifle Schematic"
FuriousRamsaySchematicWeaponRifleMarksman,items,Item,"Lever Action Rifle Schematic"
FuriousRamsaySchematicWeaponRifleSniper,items,Item,"Sniper Rifle Schematic"
FuriousRamsaySchematicWeaponAK47,items,Item,"AK-47 Schematic"
FuriousRamsaySchematicWeaponTacticalAR,items,Item,"Tactical Assault Rifle Schematic"
FuriousRamsaySchematicWeaponM60,items,Item,"Machine Gun Schematic"
FuriousRamsaySchematicWeaponRocketLauncher,items,Item,"Rocket Launcher Schematic"
FuriousRamsaySchematicWeaponBowWooden,items,Item,"Wooden Bow Schematic"
FuriousRamsaySchematicWeaponBowCompound,items,Item,"Compound Bow Schematic"
FuriousRamsaySchematicWeaponCrossbowIron,items,Item,"Iron Crossbow Schematic"
FuriousRamsaySchematicWeaponCrossbowCompound,items,Item,"Compound Crossbow Schematic"
FuriousRamsaySchematicWeaponJunkTurret,items,Item,"Junk Turret Schematic"
FuriousRamsaySchematicWeaponCrossbow001,items,Item,"Crossbow Schematic"

FuriousRamsaySchematicArmorClothHat,items,Item,"Padded Hood Schematic"
FuriousRamsaySchematicArmorClothJacket,items,Item,"Padded Chest Armor Schematic"
FuriousRamsaySchematicArmorClothGloves,items,Item,"Padded Gloves Schematic"
FuriousRamsaySchematicArmorClothPants,items,Item,"Padded Leg Armor Schematic"
FuriousRamsaySchematicArmorClothBoots,items,Item,"Padded Boots Schematic"
FuriousRamsaySchematicArmorLeatherHood,items,Item,"Leather Hood Schematic"
FuriousRamsaySchematicArmorLeatherChest,items,Item,"Leather Chest Armor Schematic"
FuriousRamsaySchematicArmorLeatherGloves,items,Item,"Leather Gloves Schematic"
FuriousRamsaySchematicArmorLeatherPants,items,Item,"Leather Leg Armor Schematic"
FuriousRamsaySchematicArmorLeatherBoots,items,Item,"Leather Boots Schematic"
FuriousRamsaySchematicArmorMilitaryHelmet,items,Item,"Military Helmet Schematic"
FuriousRamsaySchematicArmorMilitaryVest,items,Item,"Military Vest Schematic"
FuriousRamsaySchematicArmorMilitaryGloves,items,Item,"Military Gloves Schematic"
FuriousRamsaySchematicArmorMilitaryLegs,items,Item,"Military Gloves Schematic"
FuriousRamsaySchematicArmorMilitaryBoots,items,Item,"Military Boots Schematic"
FuriousRamsaySchematicArmorMilitaryStealthBoots,items,Item,"Military Stealth Boots Schematic"
FuriousRamsaySchematicArmorScrapHelmet,items,Item,"Scrap Helmet Schematic"
FuriousRamsaySchematicArmorScrapChest,items,Item,"Scrap Chest Armor Schematic"
FuriousRamsaySchematicArmorScrapGloves,items,Item,"Scrap Gloves Schematic"
FuriousRamsaySchematicArmorScrapLegs,items,Item,"Scrap Leg Armor Schematic"
FuriousRamsaySchematicArmorScrapBoots,items,Item,"Scrap Boots Schematic"
FuriousRamsaySchematicArmorIronHelmet,items,Item,"Iron Helmet Schematic"
FuriousRamsaySchematicArmorIronChest,items,Item,"Iron Chest Armor Schematic"
FuriousRamsaySchematicArmorIronGloves,items,Item,"Iron Gloves Schematic"
FuriousRamsaySchematicArmorIronLegs,items,Item,"Iron Leg Armor Schematic"
FuriousRamsaySchematicArmorIronBoots,items,Item,"Iron Boots Schematic"
FuriousRamsaySchematicArmorSteelHelmet,items,Item,"Steel Helmet Schematic"
FuriousRamsaySchematicArmorSteelChest,items,Item,"Steel Chest Armor Schematic"
FuriousRamsaySchematicArmorSteelGloves,items,Item,"Steel Gloves Schematic"
FuriousRamsaySchematicArmorSteelLegs,items,Item,"Steel Leg Armor Schematic"
FuriousRamsaySchematicArmorSteelBoots,items,Item,"Steel Boots Schematic"

FuriousRamsaySchematicToolStoneAxeDesc,items,Item,"Stone Axe Schematic"
FuriousRamsaySchematicToolIronPickAxeDesc,items,Item,"Iron Pickaxe Schematic"
FuriousRamsaySchematicToolSteelPickAxeDesc,items,Item,"Steel Pickaxe Schematic"
FuriousRamsaySchematicToolStoneShovelDesc,items,Item,"Stone Shovel Schematic"
FuriousRamsaySchematicToolIronShovelDesc,items,Item,"Iron Shovel Schematic"
FuriousRamsaySchematicToolSteelShovelDesc,items,Item,"Steel Shovel Schematic"
FuriousRamsaySchematicToolSalvageWrenchDesc,items,Item,"Salvage Wrench Schematic"
FuriousRamsaySchematicToolIronHoeDesc,items,Item,"Iron Hoe Schematic"
FuriousRamsaySchematicToolIcePick001Desc,items,Item,"Ice Pick Schematic"

FuriousRamsaySchematicWeaponIronFireaxeDesc,items,Item,"Iron Fireaxe Schematic"
FuriousRamsaySchematicWeaponSteelAxeDesc,items,Item,"Steel Axe Schematic"
FuriousRamsaySchematicWeaponBoneKnifeDesc,items,Item,"Bone Knife Schematic"
FuriousRamsaySchematicWeaponHuntingKnifeDesc,items,Item,"Hunting Knife Schematic"
FuriousRamsaySchematicWeaponMacheteDesc,items,Item,"Machete Schematic"
FuriousRamsaySchematicWeaponWoodenClubDesc,items,Item,"Wodden Club Schematic"
FuriousRamsaySchematicWeaponBaseballBatDesc,items,Item,"Baseball Bat Schematic"
FuriousRamsaySchematicWeaponSteelClubDesc,items,Item,"Steel Club Schematic"
FuriousRamsaySchematicWeaponStunBatonDesc,items,Item,"Stun Baton Schematic"
FuriousRamsaySchematicWeaponStoneSpearDesc,items,Item,"Stone Spear Schematic"
FuriousRamsaySchematicWeaponIronSpearDesc,items,Item,"Iron Spear Schematic"
FuriousRamsaySchematicWeaponSteelSpearDesc,items,Item,"Steel Spear Schematic"
FuriousRamsaySchematicWeaponStoneSledgeHammerDesc,items,Item,"Stone Sledgehammer Schematic"
FuriousRamsaySchematicWeaponIronSledgeHammerDesc,items,Item,"Iron Sledgehammer Schematic"
FuriousRamsaySchematicWeaponSteelSledgeHammerDesc,items,Item,"Steel Slegdehammer Schematic"
FuriousRamsaySchematicWeaponLeatherKnucklesDesc,items,Item,"Leather Knuckles Schematic"
FuriousRamsaySchematicWeaponIronKnucklesDesc,items,Item,"Iron Knuckles Schematic"
FuriousRamsaySchematicWeaponSteelKnucklesDesc,items,Item,"Steel Knuckles Schematic"
FuriousRamsaySchematicWeaponJunkSledgeDesc,items,Item,"Junk Sledge Schematic"
FuriousRamsaySchematicWeaponSpikedClub001Desc,items,Item,"Spiked Club Schematic"
FuriousRamsaySchematicWeaponMedievalHammer001Desc,items,Item,"Combat Hammer Schematic"
FuriousRamsaySchematicWeaponSciFiSword001Desc,items,Item,"Dark Long Blade Schematic"
FuriousRamsaySchematicWeaponCrowbar001Desc,items,Item,"Crowbar Schematic"
FuriousRamsaySchematicWeaponCleaver001Desc,items,Item,"Cleaver Schematic"
FuriousRamsaySchematicWeaponSledgeHammer001Desc,items,Item,"Killer Hammer Schematic"
FuriousRamsaySchematicWeaponAxe001Desc,items,Item,"Titanium Combat Axe Schematic"
FuriousRamsaySchematicWeaponAxe002Desc,items,Item,"Titanium Combat Axe Schematic"
FuriousRamsaySchematicWeaponPistolDesc,items,Item,"Pistol Schematic"
FuriousRamsaySchematicWeaponSMGDesc,items,Item,"SMG Schematic"
FuriousRamsaySchematicWeaponMagnumDesc,items,Item,"Magnum Schematic"
FuriousRamsaySchematicWeaponDesertVultureDesc,items,Item,"Desert Vulture Schematic"
FuriousRamsaySchematicWeaponShotgunDoubleBarrelDesc,items,Item,"Double Barrel Shotgun Schematic"
FuriousRamsaySchematicWeaponShotgunPumpDesc,items,Item,"Pump Shotgun Schematic"
FuriousRamsaySchematicWeaponShotgunAutoDesc,items,Item,"Auto Shotgun Schematic"
FuriousRamsaySchematicWeaponRifleHuntingDesc,items,Item,"Hunting Rifle Schematic"
FuriousRamsaySchematicWeaponRifleMarksmanDesc,items,Item,"Lever Action Rifle Schematic"
FuriousRamsaySchematicWeaponRifleSniperDesc,items,Item,"Sniper Rifle Schematic"
FuriousRamsaySchematicWeaponAK47Desc,items,Item,"AK-47 Schematic"
FuriousRamsaySchematicWeaponTacticalARDesc,items,Item,"Tactical Assault Rifle Schematic"
FuriousRamsaySchematicWeaponM60Desc,items,Item,"Machine Gun Schematic"
FuriousRamsaySchematicWeaponRocketLauncherDesc,items,Item,"Rocket Launcher Schematic"
FuriousRamsaySchematicWeaponBowPrimitiveDesc,items,Item,"Primitive Bow Schematic"
FuriousRamsaySchematicWeaponBowWoodenDesc,items,Item,"Wooden Bow Schematic"
FuriousRamsaySchematicWeaponBowCompoundDesc,items,Item,"Compound Bow Schematic"
FuriousRamsaySchematicWeaponCrossbowIronDesc,items,Item,"Iron Crossbow Schematic"
FuriousRamsaySchematicWeaponCrossbowCompoundDesc,items,Item,"Compound Crossbow Schematic"
FuriousRamsaySchematicWeaponJunkTurretDesc,items,Item,"Junk Turret Schematic"
FuriousRamsaySchematicWeaponCrossbow001Desc,items,Item,"Crossbow Schematic"

FuriousRamsaySchematicArmorClothHatDesc,items,Item,"Padded Hood Schematic"
FuriousRamsaySchematicArmorClothJacketDesc,items,Item,"Padded Chest Armor Schematic"
FuriousRamsaySchematicArmorClothGlovesDesc,items,Item,"Padded Gloves Schematic"
FuriousRamsaySchematicArmorClothPantsDesc,items,Item,"Padded Leg Armor Schematic"
FuriousRamsaySchematicArmorClothBootsDesc,items,Item,"Padded Boots Schematic"
FuriousRamsaySchematicArmorLeatherHoodDesc,items,Item,"Leather Hood Schematic"
FuriousRamsaySchematicArmorLeatherChestDesc,items,Item,"Leather Chest Armor Schematic"
FuriousRamsaySchematicArmorLeatherGlovesDesc,items,Item,"Leather Gloves Schematic"
FuriousRamsaySchematicArmorLeatherPantsDesc,items,Item,"Leather Leg Armor Schematic"
FuriousRamsaySchematicArmorLeatherBootsDesc,items,Item,"Leather Boots Schematic"
FuriousRamsaySchematicArmorMilitaryHelmetDesc,items,Item,"Military Helmet Schematic"
FuriousRamsaySchematicArmorMilitaryVestDesc,items,Item,"Military Vest Schematic"
FuriousRamsaySchematicArmorMilitaryGlovesDesc,items,Item,"Military Gloves Schematic"
FuriousRamsaySchematicArmorMilitaryLegsDesc,items,Item,"Military Gloves Schematic"
FuriousRamsaySchematicArmorMilitaryBootsDesc,items,Item,"Military Boots Schematic"
FuriousRamsaySchematicArmorMilitaryStealthBootsDesc,items,Item,"Military Stealth Boots Schematic"
FuriousRamsaySchematicArmorScrapHelmetDesc,items,Item,"Scrap Helmet Schematic"
FuriousRamsaySchematicArmorScrapChestDesc,items,Item,"Scrap Chest Armor Schematic"
FuriousRamsaySchematicArmorScrapGlovesDesc,items,Item,"Scrap Gloves Schematic"
FuriousRamsaySchematicArmorScrapLegsDesc,items,Item,"Scrap Leg Armor Schematic"
FuriousRamsaySchematicArmorScrapBootsDesc,items,Item,"Scrap Boots Schematic"
FuriousRamsaySchematicArmorIronHelmetDesc,items,Item,"Iron Helmet Schematic"
FuriousRamsaySchematicArmorIronChestDesc,items,Item,"Iron Chest Armor Schematic"
FuriousRamsaySchematicArmorIronGlovesDesc,items,Item,"Iron Gloves Schematic"
FuriousRamsaySchematicArmorIronLegsDesc,items,Item,"Iron Leg Armor Schematic"
FuriousRamsaySchematicArmorIronBootsDesc,items,Item,"Iron Boots Schematic"
FuriousRamsaySchematicArmorSteelHelmetDesc,items,Item,"Steel Helmet Schematic"
FuriousRamsaySchematicArmorSteelChestDesc,items,Item,"Steel Chest Armor Schematic"
FuriousRamsaySchematicArmorSteelGlovesDesc,items,Item,"Steel Gloves Schematic"
FuriousRamsaySchematicArmorSteelLegsDesc,items,Item,"Steel Leg Armor Schematic"
FuriousRamsaySchematicArmorSteelBootsDesc,items,Item,"Steel Boots Schematic"

FuriousRamsayPartsClothBoots,items,Clothes,Parts for Padded Boots
FuriousRamsayPartsClothGloves,items,Clothes,Parts for Padded Gloves
FuriousRamsayPartsClothHat,items,Clothes,Parts for Padded Hood
FuriousRamsayPartsClothJacket,items,Clothes,Parts for Padded Chest Armor
FuriousRamsayPartsClothPants,items,Clothes,Parts for Padded Leg Armor
FuriousRamsayPartsIronBoots,items,Clothes,Parts for Iron Boots
FuriousRamsayPartsIronChest,items,Clothes,Parts for Iron Chest Armor
FuriousRamsayPartsIronGloves,items,Clothes,Parts for Iron Gloves
FuriousRamsayPartsIronHelmet,items,Clothes,Parts for Iron Helmet
FuriousRamsayPartsIronLegs,items,Clothes,Parts for Iron Leg Armor
FuriousRamsayPartsLeatherBoots,items,Clothes,Parts for Leather Boots
FuriousRamsayPartsLeatherChest,items,Clothes,Parts for Leather Chest Armor
FuriousRamsayPartsLeatherGloves,items,Clothes,Parts for Leather Gloves
FuriousRamsayPartsLeatherHood,items,Clothes,Parts for Leather Hood
FuriousRamsayPartsLeatherPants,items,Clothes,Parts for Leather Leg Armor
FuriousRamsayPartsMilitaryBoots,items,Clothes,Parts for Military Boots
FuriousRamsayPartsMilitaryGloves,items,Clothes,Parts for Military Gloves
FuriousRamsayPartsMilitaryHelmet,items,Clothes,Parts for Military Helmet
FuriousRamsayPartsMilitaryVest,items,Clothes,Parts for Military Vest
FuriousRamsayPartsMilitaryLegs,items,Clothes,Parts for Military Leg Armor
FuriousRamsayPartsMilitaryStealthBoots,items,Clothes,Parts for Military Stealth Boots
FuriousRamsayPartsScrapBoots,items,Clothes,Parts for Scrap Boots
FuriousRamsayPartsScrapChest,items,Clothes,Parts for Scrap Chest Armor
FuriousRamsayPartsScrapGloves,items,Clothes,Parts for Scrap Gloves
FuriousRamsayPartsScrapHelmet,items,Clothes,Parts for Scrap Helmet
FuriousRamsayPartsScrapLegs,items,Clothes,Parts for Scrap Leg Armor
FuriousRamsayPartsSteelBoots,items,Clothes,Parts for Steel Boots
FuriousRamsayPartsSteelChest,items,Clothes,Parts for Steel Chest Armor
FuriousRamsayPartsSteelGloves,items,Clothes,Parts for Steel Gloves
FuriousRamsayPartsSteelHelmet,items,Clothes,Parts for Steel Helmet
FuriousRamsayPartsSteelLegs,items,Clothes,Parts for Steel Legs

FuriousRamsayPartsIronPickAxe,items,Tool,Parts for Iron Pickaxe
FuriousRamsayPartsSteelPickAxe,items,Tool,Parts for Steel Pickaxe
FuriousRamsayPartsStoneAxe,items,Tool,Parts for Stone Axe
FuriousRamsayPartsSalvageWrench,items,Tool,Parts for Wrench
FuriousRamsayPartsStoneShovel,items,Tool,Parts for Stone Shovel
FuriousRamsayPartsIronShovel,items,Tool,Parts for Iron Shovel
FuriousRamsayPartsSteelShovel,items,Tool,Parts for Steel Shovel
FuriousRamsayPartsIronHoe,items,Tool,Parts for Iron Hoe
FuriousRamsayPartsIcePick001,items,Tool,Parts for Ice Pick

FuriousRamsayPartsIronFireaxe,items,Tool,Parts for Iron Fireaxe
FuriousRamsayPartsSteelAxe,items,Tool,Parts for Steel Axe
FuriousRamsayPartsSpikedClub001,items,Melee,Parts for Spiked Club
FuriousRamsayPartsMedievalHammer001,items,Melee,Parts for Combat Hammer
FuriousRamsayPartsSciFiSword001,items,Melee,Parts for Dark Long Blade
FuriousRamsayPartsCrowbar001,items,Melee,Parts for Crowbar
FuriousRamsayPartsCleaver001,items,Melee,Parts for Cleaver
FuriousRamsayPartsSledgeHammer001,items,Melee,Parts for Killer Hammer
FuriousRamsayPartsAxe001,items,Melee,Parts for Titanium Combat Axe
FuriousRamsayPartsAxe002,items,Melee,Parts for Titanium Combat Axe

FuriousRamsayPartsStunBaton,items,Melee,Parts for Stun Baton
FuriousRamsayPartsBoneKnife,items,Melee,Parts for Bone Knife
FuriousRamsayPartsHuntingKnife,items,Melee,Parts for Hunting Knife
FuriousRamsayPartsMachete,items,Melee,Parts for Machete
FuriousRamsayPartsWoodenClub,items,Melee,Parts for Wooden Club
FuriousRamsayPartsBaseballBat,items,Melee,Parts for Baseball Bat
FuriousRamsayPartsSteelClub,items,Melee,Parts for Steel Club
FuriousRamsayPartsLeatherKnuckles,items,Melee,Parts for Knuckle Wraps
FuriousRamsayPartsIronKnuckles,items,Melee,Parts for Iron Knuckles
FuriousRamsayPartsSteelKnuckles,items,Melee,Parts for Steel Knuckles
FuriousRamsayPartsStoneSledgeHammer,items,Melee,Parts for Stone Sledgehammer
FuriousRamsayPartsIronSledgeHammer,items,Melee,Parts for Iron Sledgehammer
FuriousRamsayPartsSteelSledgeHammer,items,Melee,Parts for Steel Sledgehammer
FuriousRamsayPartsStoneSpear,items,Melee,Parts for Stone Spear
FuriousRamsayPartsIronSpear,items,Melee,Parts for Iron Spear
FuriousRamsayPartsSteelSpear,items,Melee,Parts for Steel Spear
FuriousRamsayPartsJunkSledge,items,Gun,Parts for Robotic Sledge

FuriousRamsayPartsJunkTurret,items,Gun,Parts for Robotic Turret
FuriousRamsayPartsBowPrimitive,items,Gun,Parts for Primitive Bow
FuriousRamsayPartsCrossbowIron,items,Gun,Parts for Iron Crossbow
FuriousRamsayPartsBowWooden,items,Gun,Parts for Wooden Bow
FuriousRamsayPartsBowCompound,items,Gun,Parts for Compound Bow
FuriousRamsayPartsCrossbowCompound,items,Gun,Parts for Compound Crossbow
FuriousRamsayPartsRocketLauncher,items,Gun,Parts for Rocket Launcher
FuriousRamsayPartsPistol,items,Gun,Parts for Pistol
FuriousRamsayPartsMagnum,items,Gun,Parts for .44 Magnum
FuriousRamsayPartsDesertVulture,items,Gun,Parts for .44 Desert Vulture
FuriousRamsayPartsSMG,items,Gun,Parts for SMG-5
FuriousRamsayPartsAK47,items,Gun,Parts for AK-47 Machine Gun
FuriousRamsayPartsTacticalAR,items,Gun,Parts for Tactical Assault Rifle
FuriousRamsayPartsM60,items,Gun,Parts for M60 Machine Gun
FuriousRamsayPartsRifleHunting,items,Gun,Parts for Hunting Rifle
FuriousRamsayPartsRifleMarksman,items,Gun,Parts for Lever Action Rifle
FuriousRamsayPartsRifleSniper,items,Gun,Parts for Sniper Rifle
FuriousRamsayPartsShotgunDoubleBarrel,items,Gun,Parts for Double Barrel Shotgun
FuriousRamsayPartsShotgunPump,items,Gun,Parts for Pump Shotgun
FuriousRamsayPartsShotgunAuto,items,Gun,Parts for Auto Shotgun
FuriousRamsayPartsCrossbow001,items,Melee,Parts for  Crossbow

FuriousRamsayPartsClothHatDesc,items,Clothes,Parts for Padded Hood
FuriousRamsayPartsClothBootsDesc,items,Clothes,Parts for Padded Boots
FuriousRamsayPartsClothGlovesDesc,items,Clothes,Parts for Padded Gloves
FuriousRamsayPartsClothJacketDesc,items,Clothes,Parts for Padded Chest Armor
FuriousRamsayPartsClothPantsDesc,items,Clothes,Parts for Padded Leg Armor
FuriousRamsayPartsIronBootsDesc,items,Clothes,Parts for Iron Boots
FuriousRamsayPartsIronChestDesc,items,Clothes,Parts for Iron Chest Armor
FuriousRamsayPartsIronGlovesDesc,items,Clothes,Parts for Iron Gloves
FuriousRamsayPartsIronHelmetDesc,items,Clothes,Parts for Iron Helmet
FuriousRamsayPartsIronLegsDesc,items,Clothes,Parts for Iron Leg Armor
FuriousRamsayPartsLeatherBootsDesc,items,Clothes,Parts for Leather Boots
FuriousRamsayPartsLeatherChestDesc,items,Clothes,Parts for Leather Chest Armor
FuriousRamsayPartsLeatherGlovesDesc,items,Clothes,Parts for Leather Gloves
FuriousRamsayPartsLeatherHoodDesc,items,Clothes,Parts for Leather Hood
FuriousRamsayPartsLeatherPantsDesc,items,Clothes,Parts for Leather Leg Armor
FuriousRamsayPartsMilitaryBootsDesc,items,Clothes,Parts for Military Boots
FuriousRamsayPartsMilitaryGlovesDesc,items,Clothes,Parts for Military Gloves
FuriousRamsayPartsMilitaryHelmetDesc,items,Clothes,Parts for Military Helmet
FuriousRamsayPartsMilitaryVestDesc,items,Clothes,Parts for Military Vest
FuriousRamsayPartsMilitaryLegsDesc,items,Clothes,Parts for Military Leg Armor
FuriousRamsayPartsMilitaryStealthBootsDesc,items,Clothes,Parts for Military Stealth Boots
FuriousRamsayPartsScrapBootsDesc,items,Clothes,Parts for Scrap Boots
FuriousRamsayPartsScrapChestDesc,items,Clothes,Parts for Scrap Chest Armor
FuriousRamsayPartsScrapGlovesDesc,items,Clothes,Parts for Scrap Gloves
FuriousRamsayPartsScrapHelmetDesc,items,Clothes,Parts for Scrap Helmet
FuriousRamsayPartsScrapLegsDesc,items,Clothes,Parts for Scrap Leg Armor
FuriousRamsayPartsSteelBootsDesc,items,Clothes,Parts for Steel Boots
FuriousRamsayPartsSteelChestDesc,items,Clothes,Parts for Steel Chest Armor
FuriousRamsayPartsSteelGlovesDesc,items,Clothes,Parts for Steel Gloves
FuriousRamsayPartsSteelHelmetDesc,items,Clothes,Parts for Steel Helmet
FuriousRamsayPartsSteelLegsDesc,items,Clothes,Parts for Steel Leg Armor

FuriousRamsayPartsIronPickAxeDesc,items,Tool,Parts for Iron Pickaxe
FuriousRamsayPartsSteelPickAxeDesc,items,Tool,Parts for Steel Pickaxe
FuriousRamsayPartsStoneAxeDesc,items,Tool,Parts for Stone Axe
FuriousRamsayPartsSalvageWrenchDesc,items,Tool,Parts for Salvage Wrench
FuriousRamsayPartsStoneShovelDesc,items,Tool,Parts for Stone Shovel
FuriousRamsayPartsIronShovelDesc,items,Tool,Parts for Iron Shovel
FuriousRamsayPartsSteelShovelDesc,items,Tool,Parts for Steel Shovel
FuriousRamsayPartsIronHoeDesc,items,Tool,Parts for Iron Hoe
FuriousRamsayPartsIcePick001Desc,items,Tool,Parts for Ice Pick

FuriousRamsayPartsIronFireaxeDesc,items,Tool,Parts for Iron Fireaxe
FuriousRamsayPartsSteelAxeDesc,items,Tool,Parts for Steel Axe
FuriousRamsayPartsSpikedClub001Desc,items,Melee,Parts for Spiked Club
FuriousRamsayPartsMedievalHammer001Desc,items,Melee,Parts for Combat Hammer
FuriousRamsayPartsSciFiSword001Desc,items,Melee,Parts for Dark Long Blade
FuriousRamsayPartsCrowbar001Desc,items,Melee,Parts for Crowbar
FuriousRamsayPartsCleaver001Desc,items,Melee,Parts for Cleaver
FuriousRamsayPartsSledgeHammer001Desc,items,Melee,Parts for Killer Hammer
FuriousRamsayPartsAxe001Desc,items,Melee,Parts for Titanium Combat Axe
FuriousRamsayPartsAxe002Desc,items,Melee,Parts for Titanium Combat Axe

FuriousRamsayPartsStunBatonDesc,items,Melee,Parts for Stun Baton
FuriousRamsayPartsBoneKnifeDesc,items,Melee,Parts for Bone Knife
FuriousRamsayPartsHuntingKnifeDesc,items,Melee,Parts for Hunting Knife
FuriousRamsayPartsMacheteDesc,items,Melee,Parts for Machete
FuriousRamsayPartsWoodenClubDesc,items,Melee,Parts for Wooden Club
FuriousRamsayPartsBaseballBatDesc,items,Melee,Parts for Baseball Bat
FuriousRamsayPartsSteelClubDesc,items,Melee,Parts for Steel Club
FuriousRamsayPartsLeatherKnucklesDesc,items,Melee,Parts for Knuckle Wraps
FuriousRamsayPartsIronKnucklesDesc,items,Melee,Parts for Iron Knuckles
FuriousRamsayPartsSteelKnucklesDesc,items,Melee,Parts for Steel Knuckles
FuriousRamsayPartsStoneSledgeHammerDesc,items,Melee,Parts for Stone Sledgehammer
FuriousRamsayPartsIronSledgeHammerDesc,items,Melee,Parts for Iron Sledgehammer
FuriousRamsayPartsSteelSledgeHammerDesc,items,Melee,Parts for Steel Sledgehammer
FuriousRamsayPartsStoneSpearDesc,items,Melee,Parts for Stone Spear
FuriousRamsayPartsIronSpearDesc,items,Melee,Parts for Iron Spear
FuriousRamsayPartsSteelSpearDesc,items,Melee,Parts for Steel Spear
FuriousRamsayPartsJunkSledgeDesc,items,Gun,Parts for Robotic Sledge

FuriousRamsayPartsJunkTurretDesc,items,Gun,Parts for Robotic Turret
FuriousRamsayPartsBowPrimitiveDesc,items,Gun,Parts for Primitive Bow
FuriousRamsayPartsCrossbowIronDesc,items,Gun,Parts for Iron Crossbow
FuriousRamsayPartsBowWoodenDesc,items,Gun,Parts for Wooden Bow
FuriousRamsayPartsBowCompoundDesc,items,Gun,Parts for Compound Bow
FuriousRamsayPartsCrossbowCompoundDesc,items,Gun,Parts for Compound Crossbow
FuriousRamsayPartsRocketLauncherDesc,items,Gun,Parts for Rocket Launcher
FuriousRamsayPartsPistolDesc,items,Gun,Parts for Pistol
FuriousRamsayPartsMagnumDesc,items,Gun,Parts for .44 Magnum
FuriousRamsayPartsDesertVultureDesc,items,Gun,Parts for .44 Desert Vulture
FuriousRamsayPartsSMGDesc,items,Gun,Parts for SMG-5
FuriousRamsayPartsAK47Desc,items,Gun,Parts for AK-47 Machine Gun
FuriousRamsayPartsTacticalARDesc,items,Gun,Parts for Tactical Assault Rifle
FuriousRamsayPartsM60Desc,items,Gun,Parts for M60 Machine Gun
FuriousRamsayPartsRifleHuntingDesc,items,Gun,Parts for Hunting Rifle
FuriousRamsayPartsRifleMarksmanDesc,items,Gun,Parts for Lever Action Rifle
FuriousRamsayPartsRifleSniperDesc,items,Gun,Parts for Sniper Rifle
FuriousRamsayPartsShotgunDoubleBarrelDesc,items,Gun,Parts for Double Barrel Shotgun
FuriousRamsayPartsShotgunPumpDesc,items,Gun,Parts for Pump Shotgun
FuriousRamsayPartsShotgunAutoDesc,items,Gun,Parts for Auto Shotgun
FuriousRamsayPartsCrossbow001Desc,items,Melee,Parts for Crossbow

gunBotT1JunkSledgeDesc,items,Gun,You may not be good at punching but you have the technology.\nYou can also deploy this on the ground using the Secondary action.
